ts,IP_flags,IP_DF,TCP_dataofs,TCP_SYN,TCP_ACK,sport_class,dst_IP_diversity,dst_port_diversity,pck_size_sum_of_EW,ts_diff,ts_std_WE,ts_sum_of_EW,TCP_window_std_WE,ts_mean_6,ts_std_6,TCP_SYN_sum,TCP_ACK_sum,TCP_SYN_ratio,TCP_ACK_SR,TCP_ACK_R,pck_size_mean_9,ts_mean_9,ts_std_9,TCP_window_mean_9,pck_size_mean_2,ts_mean_2,ts_std_2,TCP_window_mean_2,Label
0.0,3,1,0,0,0,9,1,1,105.0,0.0,0.0,0.0,0.0,8.916095614433289,10.013078629980397,0,0,0.0,0.0,0.0,96.88888888888889,14.832429938846165,13.220089513524297,0.0,105.0,0.0351289510726928,0.0496798390389431,0.0,0
0.0702579021453857,3,1,0,0,0,9,1,1,210.0,0.0702579021453857,0.0496798390389431,0.0702579021453857,0.0,8.916095614433289,10.013078629980397,0,0,0.0,0.0,0.0,96.88888888888889,14.832429938846165,13.220089513524297,0.0,105.0,0.0351289510726928,0.0496798390389431,0.0,0
0.0704669952392578,3,1,0,0,0,9,1,1,315.0,0.000209093093872,0.0406239132200113,0.1407248973846435,0.0,8.916095614433289,10.013078629980397,0,0,0.0,0.0,0.0,96.88888888888889,14.832429938846165,13.220089513524297,0.0,105.0,0.0703624486923217,0.0001478511445762,0.0,0
0.0,3,1,0,0,0,7,1,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,6.263105511665344,8.857368757170812,0.0,0
0.0,3,1,0,0,0,7,1,1,67.0,0.0,0.0,0.0,0.0,2.60362974802653,6.104255351155215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,4.4465065002441406e-05,6.28830979782539e-05,0.0,0
8.893013000488281e-05,3,1,0,0,0,7,1,1,113.0,8.893013000488281e-05,6.28830979782539e-05,8.893013000488281e-05,0.0,2.60362974802653,6.104255351155215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,4.4465065002441406e-05,6.28830979782539e-05,0.0,0
0.0676949024200439,3,1,0,0,0,7,1,1,161.0,0.067605972290039,0.0390580235280555,0.0677838325500488,0.0,2.60362974802653,6.104255351155215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0338919162750244,0.0478046414549964,0.0,0
0.2452888488769531,3,1,0,0,0,7,1,1,378.0,0.1775939464569091,0.1158240060632722,0.3130726814270019,0.0,2.60362974802653,6.104255351155215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.5,0.1564918756484985,0.1255778838373611,0.0,0
0.2469239234924316,3,1,0,0,0,7,1,1,443.0,0.0016350746154785,0.1255004099537585,0.5599966049194336,0.0,2.60362974802653,6.104255351155215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.2461063861846923,0.0011561723483508,0.0,0
0.0,3,1,0,0,0,12,2,2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0001819133758544,0.0002572643633104,0.0,0
0.0,3,1,0,0,0,12,3,2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0001804828643798,0.0002552413145819,0.0,0
0.0003638267517089,3,1,0,0,0,12,3,2,120.0,0.0003638267517089,0.0002572643633104,0.0003638267517089,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0001819133758544,0.0002572643633104,0.0,0
0.0003609657287597,3,1,0,0,0,12,3,2,120.0,0.0003609657287597,0.0002552413145819,0.0003609657287597,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0001804828643798,0.0002552413145819,0.0,0
0.0006959438323974,3,1,0,0,0,12,3,2,180.0,0.0003321170806884,0.0003480922958058,0.0010597705841064,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0005298852920532,0.0002348422399027,0.0,0
0.0006909370422363,3,1,0,0,0,12,3,2,180.0,0.0003299713134765,0.0003455843653366,0.001051902770996,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.000525951385498,0.0002333249533563,0.0,0
0.0011420249938964,3,1,0,0,0,12,3,2,240.0,0.000446081161499,0.0004861251100855,0.0022017955780029,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0009189844131469,0.0003154270142555,0.0,0
0.0011379718780517,3,1,0,0,0,12,3,2,240.0,0.0004470348358154,0.0004843492212148,0.0021898746490478,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.000914454460144,0.0003161013638317,0.0,0
0.0,2,0,0,0,0,2,1,1,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,0,0,0,2,1,1,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,0,0,0,1,1,1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7.505131483078003,10.613858730762212,0.0,0
0.0,2,0,0,0,0,1,1,1,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7.505123972892761,10.613848109756388,0.0,0
8.987541913986206,1,0,0,0,0,9,1,2,3672.0,8.885654926300049,3.149046232643029,9.556452989578249,0.0,1.58245849609375,3.627735187563977,0,0,0.0,0.0,0.0,459.0,2.0630794366200766,3.932673078519721,0.0,459.0,4.544714450836182,6.283106853670417,0.0,0
8.987533807754517,2,0,0,0,0,9,1,1,3353.0,8.885923862457275,3.367756352104369,9.45461130142212,0.0,1.5757685502370198,3.63104314187832,0,0,0.0,0.0,0.0,479.0,3.053064240349664,4.462951750961976,0.0,479.0,4.544571876525879,6.283297020250898,0.0,0
9.01126194000244,1,0,0,0,0,9,1,2,4131.0,0.0237200260162353,3.932673078519721,18.56771492958069,0.0,3.067497650782267,4.594839422123161,0,0,0.0,0.0,0.0,459.0,2.0630794366200766,3.932673078519721,0.0,459.0,8.999401926994324,0.0167725912460013,0.0,0
9.011297941207886,2,0,0,0,0,9,1,1,3832.0,0.0237641334533691,4.130036590982679,18.465909242630005,0.0,3.067361712455749,4.594955544273051,0,0,0.0,0.0,0.0,479.0,3.053064240349664,4.462951750961976,0.0,479.0,8.999415874481201,0.0168037799138994,0.0,0
9.01167607307434,1,0,0,0,0,9,1,2,4590.0,0.0004141330718994,4.309963083557283,27.57939100265503,0.0,4.552570501963298,4.875749478111484,0,0,0.0,0.0,0.0,459.0,3.064376778072781,4.454361226658191,0.0,459.0,9.011469006538391,0.0002928363034536,0.0,0
9.011668920516968,2,0,0,0,0,9,1,1,4311.0,0.000370979309082,4.462951750961976,27.477578163146973,0.0,4.552459557851155,4.875878598924099,0,0,0.0,0.0,0.0,479.0,3.053064240349664,4.462951750961976,0.0,479.0,9.011483430862429,0.0002623219851318,0.0,0
0.0,3,1,0,0,0,7,1,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1,0,0,0,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,2,2,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,3,3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,4,4,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,5,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,6,6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,7,7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,8,8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,9,9,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,10,10,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,11,11,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,12,12,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,13,13,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,14,14,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,15,15,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,16,16,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,17,17,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,18,18,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,19,19,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,20,20,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,21,21,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,22,22,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3,1,5,0,1,12,23,23,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3,1,5,0,1,12,24,24,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0007063547770182,0.0004924309514944,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0001535415649414,0.0002171405635281,4646.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0006966193517049,0.0004888080342676,1,0,1.0,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0001479387283325,0.000209216956008,2024.0,1
0.0,2,0,5,1,0,12,1,1,40.0,0.0,0.0,0.0,0.0,0.0006962219874064,0.0004881594042227,1,0,1.0,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.000148057937622,0.0002093855434021,3468.0,1
0.0003070831298828,2,0,5,1,0,12,1,1,80.0,0.0003070831298828,0.0002171405635281,0.0003070831298828,0.0,0.0007063547770182,0.0004924309514944,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0001535415649414,0.0002171405635281,4646.0,1
0.000295877456665,2,0,5,1,0,12,1,1,80.0,0.000295877456665,0.000209216956008,0.000295877456665,0.0,0.0006966193517049,0.0004888080342676,2,0,0.5,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0001479387283325,0.000209216956008,2024.0,1
0.0002961158752441,2,0,5,1,0,12,1,1,80.0,0.0002961158752441,0.0002093855434021,0.0002961158752441,0.0,0.0006962219874064,0.0004881594042227,2,0,0.5,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.000148057937622,0.0002093855434021,3468.0,1
0.0006489753723144,2,0,5,1,0,12,1,1,120.0,0.0003418922424316,0.0003246432369962,0.0009560585021972,0.0,0.0007063547770182,0.0004924309514944,3,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0004780292510986,0.0002417543230584,4646.0,1
0.0006380081176757,2,0,5,1,0,12,1,1,120.0,0.0003421306610107,0.0003192833685997,0.0009338855743408,0.0,0.0006966193517049,0.0004888080342676,3,0,0.3333333333333333,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0004669427871704,0.0002419229104525,2024.0,1
0.0006380081176757,2,0,5,1,0,12,1,1,120.0,0.0003418922424316,0.0003192776417756,0.0009341239929199,0.0,0.0006962219874064,0.0004881594042227,3,0,0.3333333333333333,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.0004670619964599,0.0002417543230584,3468.0,1
0.0008690357208251,2,0,5,1,0,12,1,1,160.0,0.0002200603485107,0.0003820776255649,0.0018250942230224,0.0,0.0007063547770182,0.0004924309514944,4,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0007590055465698,0.0001556061647022,4646.0,1
0.000856876373291,2,0,5,1,0,12,1,1,160.0,0.0002188682556152,0.0003773273814676,0.0017907619476318,0.0,0.0006966193517049,0.0004888080342676,4,0,0.25,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0007474422454833,0.000154763227732,2024.0,1
0.0008571147918701,2,0,5,1,0,12,1,1,160.0,0.0002191066741943,0.0003773816106632,0.00179123878479,0.0,0.0006962219874064,0.0004881594042227,4,0,0.25,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.0007475614547729,0.000154931815126,3468.0,1
0.0010969638824462,2,0,5,1,0,12,1,1,200.0,0.000227928161621,0.0004377034417399,0.0029220581054687,0.0,0.0007063547770182,0.0004924309514944,5,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0009829998016357,0.0001611695487056,4646.0,1
0.0010850429534912,2,0,5,1,0,12,1,1,200.0,0.0002281665802001,0.0004336191853871,0.002875804901123,0.0,0.0006966193517049,0.0004888080342676,5,0,0.2,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0009709596633911,0.0001613381360997,2024.0,1
0.0010840892791748,2,0,5,1,0,12,1,1,200.0,0.0002269744873046,0.0004333393607703,0.0028753280639648,0.0,0.0006962219874064,0.0004881594042227,5,0,0.2,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.0009706020355224,0.0001604951991294,3468.0,1
0.0013160705566406,2,0,5,1,0,12,1,1,240.0,0.0002191066741943,0.0004924309514944,0.0042381286621093,0.0,0.0007063547770182,0.0004924309514944,6,0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0012065172195434,0.000154931815126,4646.0,1
0.0013039112091064,2,0,5,1,0,12,1,1,240.0,0.0002188682556152,0.0004888080342676,0.0041797161102294,0.0,0.0006966193517049,0.0004888080342676,6,0,0.1666666666666666,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0011944770812988,0.000154763227732,2024.0,1
0.0013020038604736,2,0,5,1,0,12,1,1,240.0,0.0002179145812988,0.0004881594042227,0.0041773319244384,0.0,0.0006962219874064,0.0004881594042227,6,0,0.1666666666666666,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.0011930465698242,0.0001540888781558,3468.0,1
0.0015599727630615,2,0,5,1,0,12,1,1,280.0,0.000256061553955,0.0005528053988987,0.005739688873291,0.0,0.0009566148122151,0.0004580788636552,7,0,0.1428571428571428,0.0,0.0,40.0,0.0010332796308729,0.0006400896867385,2024.0,40.0,0.0014319419860839,0.0001810628612028,2024.0,1
0.0015599727630615,2,0,5,1,0,12,1,1,280.0,0.0002579689025878,0.0005524163059267,0.0057373046875,0.0,0.0009562174479166,0.0004576576295521,7,0,0.1428571428571428,0.0,0.0,40.0,0.0010328292846679,0.0006396902437018,3468.0,40.0,0.0014309883117675,0.0001824115603551,3468.0,1
